Date,Region,Cluster,Country,Segment,Sales Amount,Year,Month,Quarter,Is_Q4,Lag_1_Sales,RollingAvg_3M
2023-04-01,INTERNATIONAL,CEUR,Switzerland,HIPS,112.5816260147513,2023,4,2,0,4.248281911688615,40.34889040836813
2023-04-03,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.8374309992796647,2023,4,2,0,112.5816260147513,39.88911297523986
2023-04-03,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.6120997705127036,2023,4,2,0,2.8374309992796647,39.677052261514554
2023-04-03,INTERNATIONAL,CEUR,Switzerland,KNEES,4.539585511454318,2023,4,2,0,3.6120997705127036,3.663038760415562
2023-04-03,INTERNATIONAL,CEUR,Switzerland,HIPS,4.655058930546476,2023,4,2,0,4.539585511454318,4.268914737504499
2023-04-04,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,1.645345722491807,2023,4,2,0,4.655058930546476,3.613330054830867
2023-04-04,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.6284678180771492,2023,4,2,0,1.645345722491807,3.3096241570384777
2023-04-04,INTERNATIONAL,CEUR,Switzerland,KNEES,4.279538604748922,2023,4,2,0,3.6284678180771492,3.184450715105959
2023-04-04,INTERNATIONAL,CEUR,Switzerland,HIPS,4.310001914716952,2023,4,2,0,4.279538604748922,4.072669445847674
2023-04-05,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.0418201359157178,2023,4,2,0,4.310001914716952,3.8771202184605307
2023-04-05,INTERNATIONAL,CEUR,Switzerland,HIPS,4.308820344629621,2023,4,2,0,3.0418201359157178,3.8868807984207634
2023-04-05,INTERNATIONAL,CEUR,Switzerland,KNEES,4.459320367656943,2023,4,2,0,4.308820344629621,3.9366536160674275
2023-04-06,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.6558491185407043,2023,4,2,0,4.459320367656943,4.141329943609089
2023-04-06,INTERNATIONAL,CEUR,Switzerland,KNEES,4.265970872331811,2023,4,2,0,3.6558491185407043,4.127046786176486
2023-04-06,INTERNATIONAL,CEUR,Switzerland,HIPS,4.323831100169861,2023,4,2,0,4.265970872331811,4.081883697014125
2023-04-11,INTERNATIONAL,CEUR,Switzerland,KNEES,4.292309688179893,2023,4,2,0,4.323831100169861,4.294037220227188
2023-04-11,INTERNATIONAL,CEUR,Switzerland,HIPS,4.405897749854685,2023,4,2,0,4.292309688179893,4.340679512734813
2023-04-12,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.432455975527969,2023,4,2,0,4.405897749854685,4.043554471187516
2023-04-12,INTERNATIONAL,CEUR,Switzerland,HIPS,4.1095339819959555,2023,4,2,0,3.432455975527969,3.9826292357928703
2023-04-12,INTERNATIONAL,CEUR,Switzerland,KNEES,4.440068375537346,2023,4,2,0,4.1095339819959555,3.994019444353757
2023-04-13,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,3.85519544964483,2023,4,2,0,4.440068375537346,4.134932602392711
2023-04-13,INTERNATIONAL,CEUR,Switzerland,TRAUMA,4.0495360523206685,2023,4,2,0,3.85519544964483,4.1149332925009485
2023-04-13,INTERNATIONAL,CEUR,Switzerland,HIPS,4.652625807310707,2023,4,2,0,4.0495360523206685,4.185785769758735
2023-04-13,INTERNATIONAL,CEUR,Switzerland,KNEES,4.7126688077091945,2023,4,2,0,4.652625807310707,4.471610222446857
2023-04-14,INTERNATIONAL,CEUR,Switzerland,KNEES,4.012609774143202,2023,4,2,0,4.7126688077091945,4.459301463054368
2023-04-14,INTERNATIONAL,CEUR,Switzerland,TRAUMA,4.179157206097232,2023,4,2,0,4.012609774143202,4.30147859598321
2023-04-14,INTERNATIONAL,CEUR,Switzerland,HIPS,4.3171230029517655,2023,4,2,0,4.179157206097232,4.1696299943974
2023-04-15,INTERNATIONAL,CEUR,Switzerland,HIPS,2.873095037210173,2023,4,2,0,4.3171230029517655,3.789791748753057
2023-04-17,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.808047963815846,2023,4,2,0,2.873095037210173,3.6660886679925953
2023-04-17,INTERNATIONAL,CEUR,Switzerland,KNEES,4.042650188543071,2023,4,2,0,3.808047963815846,3.574597729856363
2023-04-17,INTERNATIONAL,CEUR,Switzerland,HIPS,4.6663202344128765,2023,4,2,0,4.042650188543071,4.172339462257265
2023-04-18,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.6140660552997543,2023,4,2,0,4.6663202344128765,3.7743454927519013
2023-04-18,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.570383357036772,2023,4,2,0,2.6140660552997543,3.616923215583135
2023-04-18,INTERNATIONAL,CEUR,Switzerland,KNEES,4.095822867195953,2023,4,2,0,3.570383357036772,3.4267574265108265
2023-04-18,INTERNATIONAL,CEUR,Switzerland,HIPS,4.470755420274122,2023,4,2,0,4.095822867195953,4.0456538815022824
2023-04-19,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.513997056669379,2023,4,2,0,4.470755420274122,4.026858448046485
2023-04-19,INTERNATIONAL,CEUR,Switzerland,KNEES,4.501138348941571,2023,4,2,0,3.513997056669379,4.161963608628358
2023-04-19,INTERNATIONAL,CEUR,Switzerland,HIPS,4.6314722986641,2023,4,2,0,4.501138348941571,4.215535901425016
2023-04-20,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.9933279968850997,2023,4,2,0,4.6314722986641,4.0419795481635905
2023-04-20,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.4245413447481625,2023,4,2,0,2.9933279968850997,3.6831138800991208
2023-04-20,INTERNATIONAL,CEUR,Switzerland,HIPS,3.8363687603800694,2023,4,2,0,3.4245413447481625,3.418079367337777
2023-04-20,INTERNATIONAL,CEUR,Switzerland,KNEES,4.473685424345571,2023,4,2,0,3.8363687603800694,3.9115318431579342
2023-04-21,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.2599624842151,2023,4,2,0,4.473685424345571,3.5233388896469133
2023-04-21,INTERNATIONAL,CEUR,Switzerland,HIPS,4.245804880454093,2023,4,2,0,2.2599624842151,3.659817596338254
2023-04-21,INTERNATIONAL,CEUR,Switzerland,KNEES,4.407796171671918,2023,4,2,0,4.245804880454093,3.637854512113704
2023-04-22,INTERNATIONAL,CEUR,Switzerland,HIPS,113.90164503909135,2023,4,2,0,4.407796171671918,40.85174869707245
2023-04-24,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.3817245623488605,2023,4,2,0,113.90164503909135,40.56372192437071
2023-04-24,INTERNATIONAL,CEUR,Switzerland,HIPS,4.643210570983852,2023,4,2,0,3.3817245623488605,40.642193390808025
2023-04-25,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.3603024678125153,2023,4,2,0,4.643210570983852,3.461745867048409
2023-04-25,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.510533888851394,2023,4,2,0,2.3603024678125153,3.5046823092159207
2023-04-25,INTERNATIONAL,CEUR,Switzerland,KNEES,4.086963238455562,2023,4,2,0,3.510533888851394,3.3192665317064907
2023-04-25,INTERNATIONAL,CEUR,Switzerland,HIPS,4.48445290224636,2023,4,2,0,4.086963238455562,4.027316676517772
2023-04-26,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.380855099471955,2023,4,2,0,4.48445290224636,3.9840904133912924
2023-04-26,INTERNATIONAL,CEUR,Switzerland,KNEES,4.544783248153861,2023,4,2,0,3.380855099471955,4.136697083290725
2023-04-26,INTERNATIONAL,CEUR,Switzerland,HIPS,4.829777204214447,2023,4,2,0,4.544783248153861,4.251805183946754
2023-04-27,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.596699708365736,2023,4,2,0,4.829777204214447,4.323753386911348
2023-04-27,INTERNATIONAL,CEUR,Switzerland,KNEES,3.988986136982576,2023,4,2,0,3.596699708365736,4.138487683187587
2023-04-27,INTERNATIONAL,CEUR,Switzerland,HIPS,4.33475021561469,2023,4,2,0,3.988986136982576,3.9734786869876673
2023-04-28,INTERNATIONAL,CEUR,Switzerland,TRAUMA,4.033457581191963,2023,4,2,0,4.33475021561469,4.11906464459641
2023-04-28,INTERNATIONAL,CEUR,Switzerland,HIPS,4.349824883469094,2023,4,2,0,4.033457581191963,4.239344226758583
2023-04-28,INTERNATIONAL,CEUR,Switzerland,KNEES,4.668979827068518,2023,4,2,0,4.349824883469094,4.350754097243192
2023-05-01,INTERNATIONAL,CEUR,Switzerland,HIPS,4.157196328304049,2023,5,2,0,4.668979827068518,4.392000346280553
2023-05-01,INTERNATIONAL,CEUR,Switzerland,KNEES,4.324035952982219,2023,5,2,0,4.157196328304049,4.383404036118262
2023-05-02,INTERNATIONAL,CEUR,Switzerland,HIPS,3.909719570667646,2023,5,2,0,4.324035952982219,4.130317283984637
2023-05-02,INTERNATIONAL,CEUR,Switzerland,KNEES,3.9557346342248527,2023,5,2,0,3.909719570667646,4.063163385958239
2023-05-02,INTERNATIONAL,CEUR,Switzerland,TRAUMA,4.172345430200149,2023,5,2,0,3.9557346342248527,4.012599878364216
2023-05-03,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.661321548126652,2023,5,2,0,4.172345430200149,3.5964672041838845
2023-05-03,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.2349706056720025,2023,5,2,0,2.661321548126652,3.356212527999601
2023-05-03,INTERNATIONAL,CEUR,Switzerland,KNEES,4.223210650988471,2023,5,2,0,3.2349706056720025,3.3731676015957084
2023-05-03,INTERNATIONAL,CEUR,Switzerland,HIPS,4.324784753927414,2023,5,2,0,4.223210650988471,3.9276553368626286
2023-05-04,INTERNATIONAL,CEUR,Switzerland,TRAUMA,4.078774436231035,2023,5,2,0,4.324784753927414,4.208923280382307
2023-05-04,INTERNATIONAL,CEUR,Switzerland,KNEES,4.109586090598614,2023,5,2,0,4.078774436231035,4.171048426919021
2023-05-04,INTERNATIONAL,CEUR,Switzerland,HIPS,4.529759843166063,2023,5,2,0,4.109586090598614,4.239373456665237
2023-05-05,INTERNATIONAL,CEUR,Switzerland,TRAUMA,2.8850154559855863,2023,5,2,0,4.529759843166063,3.8414537965834206
2023-05-05,INTERNATIONAL,CEUR,Switzerland,HIPS,4.029452058642724,2023,5,2,0,2.8850154559855863,3.8147424525981237
2023-05-05,INTERNATIONAL,CEUR,Switzerland,KNEES,4.60372406358917,2023,5,2,0,4.029452058642724,3.8393971927391597
2023-05-06,INTERNATIONAL,CEUR,Switzerland,KNEES,3.125367664524478,2023,5,2,0,4.60372406358917,3.9195145955854565
2023-05-08,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.6827607918900136,2023,5,2,0,3.125367664524478,3.8039508400012205
2023-05-08,INTERNATIONAL,CEUR,Switzerland,KNEES,4.177886178529581,2023,5,2,0,3.6827607918900136,3.6620048783146912
2023-05-08,INTERNATIONAL,CEUR,Switzerland,HIPS,4.684764909221767,2023,5,2,0,4.177886178529581,4.181803959880454
2023-05-09,INTERNATIONAL,CEUR,Switzerland,TRAUMA,2.5025523729407673,2023,5,2,0,4.684764909221767,3.7884011535640383
2023-05-09,INTERNATIONAL,CEUR,Switzerland,HIPS,4.115989617866874,2023,5,2,0,2.5025523729407673,3.7677689666764693
2023-05-09,INTERNATIONAL,CEUR,Switzerland,KNEES,4.401895549725422,2023,5,2,0,4.115989617866874,3.673479180177688
2023-05-10,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.661321548126652,2023,5,2,0,4.401895549725422,3.7264022385729825
2023-05-10,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.6661120343987768,2023,5,2,0,2.661321548126652,3.5764430440836175
2023-05-10,INTERNATIONAL,CEUR,Switzerland,KNEES,4.288282313069358,2023,5,2,0,3.6661120343987768,3.5385719651982623
2023-05-10,INTERNATIONAL,CEUR,Switzerland,HIPS,4.654608870288561,2023,5,2,0,4.288282313069358,4.2030010725855655
2023-05-11,INTERNATIONAL,CEUR,Switzerland,KNEES,4.02358817992604,2023,5,2,0,4.654608870288561,4.322159787761319
2023-05-11,INTERNATIONAL,CEUR,Switzerland,HIPS,4.546714092202169,2023,5,2,0,4.02358817992604,4.408303714138924
2023-05-12,INTERNATIONAL,CEUR,Switzerland,KNEES,4.10481016203539,2023,5,2,0,4.546714092202169,4.225037478054532
2023-05-12,INTERNATIONAL,CEUR,Switzerland,HIPS,4.450382897195912,2023,5,2,0,4.10481016203539,4.3673023838111575
2023-05-13,INTERNATIONAL,CEUR,Switzerland,HIPS,113.90164503909135,2023,5,2,0,4.450382897195912,40.818946032774214
2023-05-15,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.6613324634764957,2023,5,2,0,113.90164503909135,40.337786799921254
2023-05-15,INTERNATIONAL,CEUR,Switzerland,KNEES,4.597164076146616,2023,5,2,0,2.6613324634764957,40.386713859571486
2023-05-15,INTERNATIONAL,CEUR,Switzerland,HIPS,4.633181938131441,2023,5,2,0,4.597164076146616,3.9638928259181845
2023-05-16,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.4214537645395495,2023,5,2,0,4.633181938131441,3.8839332596058687
2023-05-16,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.596363909890734,2023,5,2,0,2.4214537645395495,3.5503332041872415
2023-05-16,INTERNATIONAL,CEUR,Switzerland,HIPS,4.037127959139073,2023,5,2,0,3.596363909890734,3.351648544523119
2023-05-16,INTERNATIONAL,CEUR,Switzerland,KNEES,4.322991452747949,2023,5,2,0,4.037127959139073,3.9854944405925856
2023-05-17,INTERNATIONAL,CEUR,Switzerland,TRAUMA,0.6413639508235895,2023,5,2,0,4.322991452747949,3.0004944542368706
2023-05-17,INTERNATIONAL,CEUR,Switzerland,HIPS,4.306046246905192,2023,5,2,0,0.6413639508235895,3.090133883492244
2023-05-17,INTERNATIONAL,CEUR,Switzerland,KNEES,4.472922898602035,2023,5,2,0,4.306046246905192,3.1401110321102723
2023-05-19,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.661321548126652,2023,5,2,0,4.472922898602035,3.8134302312112935
2023-05-19,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.520838612165957,2023,5,2,0,2.661321548126652,3.5516943529648812
2023-05-19,INTERNATIONAL,CEUR,Switzerland,KNEES,4.388173028472451,2023,5,2,0,3.520838612165957,3.52344439625502
2023-05-22,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.4000348556303184,2023,5,2,0,4.388173028472451,3.7696821654229087
2023-05-22,INTERNATIONAL,CEUR,Switzerland,KNEES,4.467036512280008,2023,5,2,0,3.4000348556303184,4.085081465460926
2023-05-22,INTERNATIONAL,CEUR,Switzerland,HIPS,4.560396876428117,2023,5,2,0,4.467036512280008,4.14248941477948
2023-05-23,INTERNATIONAL,CEUR,Switzerland,TRAUMA,4.055455066837756,2023,5,2,0,4.560396876428117,4.3609628185152935
2023-05-23,INTERNATIONAL,CEUR,Switzerland,HIPS,4.383352716154483,2023,5,2,0,4.055455066837756,4.333068219806786
2023-05-23,INTERNATIONAL,CEUR,Switzerland,KNEES,4.668722250839786,2023,5,2,0,4.383352716154483,4.369176677944008
2023-05-24,INTERNATIONAL,CEUR,Switzerland,KNEES,4.16019570288363,2023,5,2,0,4.668722250839786,4.404090223292633
2023-05-24,INTERNATIONAL,CEUR,Switzerland,HIPS,4.530128831596458,2023,5,2,0,4.16019570288363,4.453015595106624
2023-05-25,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.661321548126652,2023,5,2,0,4.530128831596458,3.78388202753558
2023-05-25,INTERNATIONAL,CEUR,Switzerland,TRAUMA,4.038185240152781,2023,5,2,0,2.661321548126652,3.7432118732919637
2023-05-25,INTERNATIONAL,CEUR,Switzerland,HIPS,4.403017846618645,2023,5,2,0,4.038185240152781,3.700841544966026
2023-05-25,INTERNATIONAL,CEUR,Switzerland,KNEES,4.454421110735259,2023,5,2,0,4.403017846618645,4.2985413991688946
2023-05-26,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.4285707922250506,2023,5,2,0,4.454421110735259,4.095336583192985
2023-05-26,INTERNATIONAL,CEUR,Switzerland,KNEES,4.297974002710208,2023,5,2,0,3.4285707922250506,4.060321968556839
2023-05-26,INTERNATIONAL,CEUR,Switzerland,HIPS,4.4976554972074645,2023,5,2,0,4.297974002710208,4.074733430714241
2023-05-30,INTERNATIONAL,CEUR,Switzerland,HIPS,4.200892284668193,2023,5,2,0,4.4976554972074645,4.332173928195289
2023-05-31,INTERNATIONAL,CEUR,Switzerland,KNEES,3.7733521636129246,2023,5,2,0,4.200892284668193,4.157299981829527
2023-05-31,INTERNATIONAL,CEUR,Switzerland,HIPS,4.451863530516907,2023,5,2,0,3.7733521636129246,4.1420359929326755
2023-06-01,INTERNATIONAL,CEUR,Switzerland,HIPS,4.094420637368833,2023,6,2,0,4.451863530516907,4.106545443832888
2023-06-01,INTERNATIONAL,CEUR,Switzerland,KNEES,4.185222634370561,2023,6,2,0,4.094420637368833,4.2438356007521
2023-06-02,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.3817245623488605,2023,6,2,0,4.185222634370561,3.8871226113627517
2023-06-02,INTERNATIONAL,CEUR,Switzerland,HIPS,4.294384164181485,2023,6,2,0,3.3817245623488605,3.9537771203003023
2023-06-02,INTERNATIONAL,CEUR,Switzerland,KNEES,4.461617796363755,2023,6,2,0,4.294384164181485,4.0459088409647
2023-06-05,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.4000348556303184,2023,6,2,0,4.461617796363755,4.052012272058519
2023-06-05,INTERNATIONAL,CEUR,Switzerland,HIPS,3.871426137635662,2023,6,2,0,3.4000348556303184,3.9110262632099118
2023-06-05,INTERNATIONAL,CEUR,Switzerland,KNEES,4.463272394862189,2023,6,2,0,3.871426137635662,3.911577796042723
2023-06-06,INTERNATIONAL,CEUR,Switzerland,KNEES,4.070552497389189,2023,6,2,0,4.463272394862189,4.135083676629013
2023-06-06,INTERNATIONAL,CEUR,Switzerland,HIPS,4.458526777425178,2023,6,2,0,4.070552497389189,4.330783889892185
2023-06-07,INTERNATIONAL,CEUR,Switzerland,KNEES,4.449184605000695,2023,6,2,0,4.458526777425178,4.326087959938353
2023-06-07,INTERNATIONAL,CEUR,Switzerland,HIPS,4.763179938864666,2023,6,2,0,4.449184605000695,4.5569637737635125
2023-06-08,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.3817245623488605,2023,6,2,0,4.763179938864666,4.198029702071406
2023-06-08,INTERNATIONAL,CEUR,Switzerland,HIPS,4.145416808121546,2023,6,2,0,3.3817245623488605,4.096773769778356
2023-06-08,INTERNATIONAL,CEUR,Switzerland,KNEES,4.918421880776066,2023,6,2,0,4.145416808121546,4.148521083748824
2023-06-09,INTERNATIONAL,CEUR,Switzerland,KNEES,4.136029243778934,2023,6,2,0,4.918421880776066,4.3999559775588475
2023-06-09,INTERNATIONAL,CEUR,Switzerland,HIPS,4.293705478989571,2023,6,2,0,4.136029243778934,4.449385534514856
2023-06-12,INTERNATIONAL,CEUR,Switzerland,TRAUMA,2.5025523729407673,2023,6,2,0,4.293705478989571,3.644095698569757
2023-06-12,INTERNATIONAL,CEUR,Switzerland,KNEES,4.05024319046203,2023,6,2,0,2.5025523729407673,3.6155003474641223
2023-06-12,INTERNATIONAL,CEUR,Switzerland,HIPS,4.4470387995471,2023,6,2,0,4.05024319046203,3.666611454316632
2023-06-13,INTERNATIONAL,CEUR,Switzerland,HIPS,4.174406467930596,2023,6,2,0,4.4470387995471,4.223896152646574
2023-06-13,INTERNATIONAL,CEUR,Switzerland,KNEES,4.400024496141327,2023,6,2,0,4.174406467930596,4.34048992120634
2023-06-14,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.1290678139873407,2023,6,2,0,4.400024496141327,3.901166259353088
2023-06-14,INTERNATIONAL,CEUR,Switzerland,HIPS,4.398750388907537,2023,6,2,0,3.1290678139873407,3.975947566345401
2023-06-14,INTERNATIONAL,CEUR,Switzerland,KNEES,4.464961888594605,2023,6,2,0,4.398750388907537,3.997593363829827
2023-06-15,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.9586573574162274,2023,6,2,0,4.464961888594605,3.940789878306122
2023-06-15,INTERNATIONAL,CEUR,Switzerland,HIPS,4.1278611702456915,2023,6,2,0,2.9586573574162274,3.8504934720855073
2023-06-15,INTERNATIONAL,CEUR,Switzerland,KNEES,4.452124773684466,2023,6,2,0,4.1278611702456915,3.846214433782128
2023-06-16,INTERNATIONAL,CEUR,Switzerland,TRAUMA,4.378644498494123,2023,6,2,0,4.452124773684466,4.319543480808093
2023-06-16,INTERNATIONAL,CEUR,Switzerland,HIPS,4.409087954774431,2023,6,2,0,4.378644498494123,4.413285742317672
2023-06-16,INTERNATIONAL,CEUR,Switzerland,KNEES,4.439825771037309,2023,6,2,0,4.409087954774431,4.40918607476862
2023-06-19,INTERNATIONAL,CEUR,Switzerland,TRAUMA,2.8623524029951706,2023,6,2,0,4.439825771037309,3.9037553762689696
2023-06-19,INTERNATIONAL,CEUR,Switzerland,KNEES,4.439669232845592,2023,6,2,0,2.8623524029951706,3.913949135626023
2023-06-19,INTERNATIONAL,CEUR,Switzerland,HIPS,4.514181669697534,2023,6,2,0,4.439669232845592,3.938734435179432
2023-06-20,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.661321548126652,2023,6,2,0,4.514181669697534,3.8717241502232587
2023-06-20,INTERNATIONAL,CEUR,Switzerland,HIPS,4.436430023775398,2023,6,2,0,2.661321548126652,3.8706444138665272
2023-06-20,INTERNATIONAL,CEUR,Switzerland,KNEES,4.50615082808181,2023,6,2,0,4.436430023775398,3.867967466661286
2023-06-21,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.369076392120019,2023,6,2,0,4.50615082808181,3.770552414659075
2023-06-21,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.1634030108052023,2023,6,2,0,2.369076392120019,3.3462100770023433
2023-06-21,INTERNATIONAL,CEUR,Switzerland,HIPS,4.396296010494716,2023,6,2,0,3.1634030108052023,3.3095918044733117
2023-06-21,INTERNATIONAL,CEUR,Switzerland,KNEES,4.589519434836269,2023,6,2,0,4.396296010494716,4.049739485378729
2023-06-22,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.412680614238226,2023,6,2,0,4.589519434836269,3.7994986865230698
2023-06-22,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.66146124389068,2023,6,2,0,2.412680614238226,3.5545537643217244
2023-06-22,INTERNATIONAL,CEUR,Switzerland,KNEES,3.7297453396204396,2023,6,2,0,3.66146124389068,3.267962399249781
2023-06-22,INTERNATIONAL,CEUR,Switzerland,HIPS,4.3450254191359265,2023,6,2,0,3.7297453396204396,3.9120773342156814
2023-06-23,INTERNATIONAL,CEUR,Switzerland,TRAUMA,2.9272941642158035,2023,6,2,0,4.3450254191359265,3.667354974324056
2023-06-23,INTERNATIONAL,CEUR,Switzerland,HIPS,3.3018649516675675,2023,6,2,0,2.9272941642158035,3.5247281783397657
2023-06-23,INTERNATIONAL,CEUR,Switzerland,KNEES,4.170055059649469,2023,6,2,0,3.3018649516675675,3.466404725177613
2023-06-26,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.4880964952572477,2023,6,2,0,4.170055059649469,3.6533388355247607
2023-06-26,INTERNATIONAL,CEUR,Switzerland,KNEES,4.090003563700085,2023,6,2,0,3.4880964952572477,3.9160517062022664
2023-06-26,INTERNATIONAL,CEUR,Switzerland,HIPS,4.477807835855747,2023,6,2,0,4.090003563700085,4.018635964937693
2023-06-27,INTERNATIONAL,CEUR,Switzerland,HIPS,4.331587319175457,2023,6,2,0,4.477807835855747,4.2997995729104295
2023-06-27,INTERNATIONAL,CEUR,Switzerland,KNEES,4.437396264536405,2023,6,2,0,4.331587319175457,4.415597139855869
2023-06-28,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.6888294272431756,2023,6,2,0,4.437396264536405,4.152604336985012
2023-06-28,INTERNATIONAL,CEUR,Switzerland,KNEES,4.48901988288379,2023,6,2,0,3.6888294272431756,4.2050818582211225
2023-06-28,INTERNATIONAL,CEUR,Switzerland,HIPS,4.6868009967263315,2023,6,2,0,4.48901988288379,4.288216768951098
2023-06-29,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.7318466223536606,2023,6,2,0,4.6868009967263315,4.302555833987927
2023-06-29,INTERNATIONAL,CEUR,Switzerland,KNEES,4.302969424334733,2023,6,2,0,3.7318466223536606,4.240539014471574
2023-06-29,INTERNATIONAL,CEUR,Switzerland,HIPS,4.625788215073495,2023,6,2,0,4.302969424334733,4.220201420587295
2023-06-30,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.4020284351884658,2023,6,2,0,4.625788215073495,4.1102620248655635
2023-06-30,INTERNATIONAL,CEUR,Switzerland,KNEES,4.389592793062393,2023,6,2,0,3.4020284351884658,4.1391364811081175
2023-06-30,INTERNATIONAL,CEUR,Switzerland,HIPS,4.877369686534452,2023,6,2,0,4.389592793062393,4.222996971595103
2023-07-01,INTERNATIONAL,CEUR,Switzerland,HIPS,1.5881780633102578,2023,7,3,0,4.877369686534452,3.6183801809690337
2023-07-03,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.661321548126652,2023,7,3,0,1.5881780633102578,3.0422897659904535
2023-07-03,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.7697368576649497,2023,7,3,0,2.661321548126652,2.673078823033953
2023-07-03,INTERNATIONAL,CEUR,Switzerland,KNEES,4.049612844795364,2023,7,3,0,3.7697368576649497,3.4935570835289886
2023-07-03,INTERNATIONAL,CEUR,Switzerland,HIPS,4.746340014993011,2023,7,3,0,4.049612844795364,4.188563239151108
2023-07-04,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.402083957367256,2023,7,3,0,4.746340014993011,4.06601227238521
2023-07-04,INTERNATIONAL,CEUR,Switzerland,HIPS,4.4386967421139065,2023,7,3,0,3.402083957367256,4.195706904824724
2023-07-04,INTERNATIONAL,CEUR,Switzerland,KNEES,4.579066432870319,2023,7,3,0,4.4386967421139065,4.13994904411716
2023-07-05,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.8189892901615123,2023,7,3,0,4.579066432870319,4.2789174883819125
2023-07-05,INTERNATIONAL,CEUR,Switzerland,KNEES,4.452352128813528,2023,7,3,0,3.8189892901615123,4.283469283948453
2023-07-05,INTERNATIONAL,CEUR,Switzerland,HIPS,4.61985753531923,2023,7,3,0,4.452352128813528,4.29706631809809
2023-07-06,INTERNATIONAL,CEUR,Switzerland,Other Reconstruction,2.661321548126652,2023,7,3,0,4.61985753531923,3.9111770707531366
2023-07-06,INTERNATIONAL,CEUR,Switzerland,TRAUMA,2.9871141784365487,2023,7,3,0,2.661321548126652,3.4227644206274768
2023-07-06,INTERNATIONAL,CEUR,Switzerland,KNEES,4.346201008053024,2023,7,3,0,2.9871141784365487,3.3315455782054073
2023-07-06,INTERNATIONAL,CEUR,Switzerland,HIPS,4.547770168665412,2023,7,3,0,4.346201008053024,3.9603617850516613
2023-07-07,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.057737266050673,2023,7,3,0,4.547770168665412,3.983902814256369
2023-07-07,INTERNATIONAL,CEUR,Switzerland,HIPS,4.386131536107811,2023,7,3,0,3.057737266050673,3.997212990274632
2023-07-07,INTERNATIONAL,CEUR,Switzerland,KNEES,4.433596714029506,2023,7,3,0,4.386131536107811,3.959155172062663
2023-07-10,INTERNATIONAL,CEUR,Switzerland,TRAUMA,3.7281760141116895,2023,7,3,0,4.433596714029506,4.182634754749668
2023-07-10,INTERNATIONAL,CEUR,Switzerland,KNEES,4.00647738245119,2023,7,3,0,3.7281760141116895,4.056083370197462
